"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-12-13,7,1.14,1.086,20693,0,62.5,10.4601913529412,10.2973008823529,0.0158187541035526
2020-12-14,11,1.24,1.202,20629,0,62.5,10.5858974705882,10.3828132352941,0.0195596540833248
2020-12-15,12,1.35,1.086,20706,0,62.5,10.2765933888889,10.3828132352941,-0.0102303531805962
2020-12-16,12,1.46,1.125,31971,0,62.5,10.3693635555556,10.3828132352941,-0.0012953791456869
2020-12-17,21,1.58,0.931,28598,0,62.5,10.4712249444444,10.4231261176471,0.00461462580942514
2020-12-18,33,1.65,0.969,23011,0.001,62.5,10.311335,10.4741154117647,-0.0155412085283945
2020-12-19,42,1.64,1.008,32350,0.001,70.83,10.311335,10.5488104117647,-0.0225120560987482
2020-12-20,30,1.52,0.892,46375,0.001,70.83,10.311335,10.5207674705882,-0.0199065772695503
2020-12-21,21,1.39,0.853,67852,0,70.83,10.3197297777778,10.4601913529412,-0.0134282032157954
2020-12-22,18,1.29,0.776,76094,0,70.83,10.2130412222222,10.4601913529412,-0.0236276873318825
2020-12-23,25,1.22,0.814,89673,0,70.83,10.2909353888889,10.4601913529412,-0.0161809625026312
2020-12-24,12,1.14,0.931,100014,0,70.83,10.3113382777778,10.5858974705882,-0.0259363170268078
2020-12-25,23,1.1,0.892,93364,0,70.83,10.3113382777778,10.2765933888889,0.00338097339984806
2020-12-26,11,1.08,0.969,50869,0,70.83,10.3113382777778,10.3693635555556,-0.00559583791877857
2020-12-27,29,1.11,0.737,35276,0,70.83,10.3113382777778,10.4712249444444,-0.0152691464002497
2020-12-28,12,1.11,0.931,29426,0.001,70.83,10.3113382777778,10.311335,3.17881028712551e-07
2020-12-29,32,1.14,0.737,39312,0,70.83,10.4009215555556,10.311335,0.00868816264388229
2020-12-30,24,1.12,0.853,40313,0.001,70.83,10.3789539444444,10.311335,0.00655772937688919
2020-12-31,20,1.09,0.737,54809,0.001,70.83,10.223297,10.3197297777778,-0.00934450609214906
2021-01-01,35,1.07,0.969,56346,0,70.83,10.223297,10.2130412222222,0.00100418450827984
2021-01-02,24,1.02,1.008,60612,0.001,70.83,10.223297,10.2909353888889,-0.00657261816665538
2021-01-03,20,0.96,1.008,51136,0,70.83,10.223297,10.3113382777778,-0.00853829788200396
2021-01-04,13,0.92,1.241,77267,0,70.83,10.3652188333333,10.3113382777778,0.00522536979236497
2021-01-05,19,0.89,1.396,84675,0,70.83,10.3049297222222,10.3113382777778,-0.00062150570400403
2021-01-06,10,0.87,1.474,101274,0,70.83,10.2462932222222,10.3113382777778,-0.00630810994686641
2021-01-07,25,0.87,1.59,87889,0,70.83,10.5108483888889,10.3113382777778,0.0193486146741089
2021-01-08,11,0.84,1.551,72548,0,70.83,10.6103926666667,10.4009215555556,0.0201396683930592
2021-01-09,13,0.84,1.59,75757,0,70.83,10.6103926666667,10.3789539444444,0.0222988485603699
2021-01-10,19,0.86,1.745,76327,0,70.83,10.6103926666667,10.223297,0.0378640732697745
2021-01-11,20,0.86,1.823,74958,0,55.09,10.5797888333333,10.223297,0.0348705347534492
2021-01-12,16,0.84,1.706,60177,0,55.09,10.6656571666667,10.223297,0.0432698146856797
2021-01-13,10,0.82,1.784,69775,0,55.09,10.6951686111111,10.223297,0.0461565003062232
2021-01-14,9,0.81,1.978,63170,0,55.09,10.7673893333333,10.3652188333333,0.0388000008940156
2021-01-15,20,0.83,1.823,55206,0,55.09,10.7639135,10.3049297222222,0.044540214261529
2021-01-16,19,0.82,1.474,44656,0,55.09,10.7639135,10.2462932222222,0.0505178083968121
2021-01-17,13,0.77,1.318,33545,0.001,55.09,10.7639135,10.5108483888889,0.0240765637318704
2021-01-18,10,0.73,1.241,42020,0,55.09,10.6550296666667,10.6103926666667,0.00420691310890237
2021-01-19,9,0.68,1.396,40980,0,55.09,10.7516025,10.6103926666667,0.0133086340694021
2021-01-20,9,0.66,1.241,57693,0,55.09,10.7130286666667,10.6103926666667,0.0096731575564059
2021-01-21,6,0.63,1.318,48072,0,55.09,10.8182665555556,10.5797888333333,0.022540877325534
2021-01-22,5,0.62,1.241,49562,0,55.09,10.790208,10.6656571666667,0.0116777458141625
2021-01-23,6,0.64,1.008,37069,0,55.09,10.790208,10.6951686111111,0.00888619827743094
2021-01-24,11,0.66,0.969,31967,0,55.09,10.790208,10.7673893333333,0.00211923856008667
2021-01-25,3,0.65,1.086,35020,0,55.09,10.7869865555556,10.7639135,0.00214355638918473
2021-01-26,6,0.67,0.814,29802,0,55.09,10.7869865555556,10.7639135,0.00214355638918473
2021-01-27,8,0.69,0.814,36210,0,55.09,10.8730516111111,10.7639135,0.0101392593977192
2021-01-28,5,0.71,0.776,33864,0,55.09,10.7002133333333,10.6550296666667,0.00424059510674284
2021-01-29,7,0.73,0.543,40711,0,55.09,10.5155452222222,10.7516025,-0.0219555436296848
2021-01-30,5,0.75,0.543,35383,0,55.09,10.5155452222222,10.7130286666667,-0.0184339509011965
2021-01-31,7,0.77,0.388,27469,0,70.83,10.5155452222222,10.8182665555556,-0.0279824250751036
