"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-05-23,15,0.8,1.28,21679,0.001,67.13,4.27507695454545,4.05277522727273,0.0548517287059916
2020-05-24,0,0.82,1.202,32273,0,67.13,4.27507695454545,3.99040897727273,0.0713380455221624
2020-05-25,12,0.89,1.163,19304,0,65.28,4.38420972727273,4.00369386363636,0.0950411986022228
2020-05-26,13,0.96,1.163,44465,0.001,65.28,4.50651172727273,4.00369386363636,0.125588489220721
2020-05-27,11,0.99,1.125,49388,0,65.28,4.43812170454545,4.00369386363636,0.108506757935413
2020-05-28,15,1.02,0.892,30265,0.001,65.28,4.47278640909091,4.10413177272727,0.0898252436272673
2020-05-29,19,1.03,0.853,30348,0.001,63.43,4.44238415909091,4.19954927272727,0.0578240355317784
2020-05-30,8,0.97,0.776,33326,0,63.43,4.44238415909091,4.24916134090909,0.0454731658036968
2020-05-31,10,0.97,0.776,25829,0,63.43,4.44238415909091,4.26977597727273,0.0404255826855895
2020-06-01,19,0.96,1.008,17824,0,62.04,4.50103397727273,4.27507695454545,0.0528544924757495
2020-06-02,8,0.9,0.969,18276,0.001,62.04,4.52232075,4.27507695454545,0.057833764885019
2020-06-03,11,0.86,0.853,22461,0,62.04,4.59341127272727,4.27507695454545,0.0744628275856767
2020-06-04,7,0.82,0.814,33419,0,62.04,4.61206665909091,4.38420972727273,0.0519721787944493
2020-06-05,5,0.79,0.814,31817,0,62.04,4.58998931818182,4.50651172727273,0.0185237709255027
2020-06-06,7,0.77,0.698,11585,0,62.04,4.58998931818182,4.43812170454545,0.0342188934298092
2020-06-07,6,0.82,0.737,26887,0,62.04,4.58998931818182,4.47278640909091,0.0262035559875374
2020-06-08,2,0.86,0.698,16225,0,62.04,4.58998931818182,4.44238415909091,0.033226563440906
2020-06-09,7,0.96,0.776,17170,0,60.19,4.65928020454545,4.44238415909091,0.0488242433988264
2020-06-10,11,1.06,0.698,29455,0,60.19,4.67269670454546,4.44238415909091,0.0518443559148827
2020-06-11,4,1.15,0.659,31472,0,60.19,4.52551706818182,4.50103397727273,0.00543943703440466
2020-06-12,5,1.28,0.62,34215,0,50.46,4.42119086363636,4.52232075,-0.0223623869146469
2020-06-13,26,1.43,0.62,37226,0,50.46,4.42119086363636,4.59341127272727,-0.037492921679677
2020-06-14,15,1.48,0.659,29800,0.001,50.46,4.42119086363636,4.61206665909091,-0.0413861744774022
2020-06-15,12,1.51,0.659,15970,0.001,50.46,4.33222947727273,4.58998931818182,-0.0561569587728791
2020-06-16,23,1.55,0.62,18448,0.001,50.46,4.55264704545455,4.58998931818182,-0.0081355903333704
2020-06-17,21,1.54,0.543,35160,0.001,50.46,4.64729318181818,4.58998931818182,0.0124845309354798
2020-06-18,18,1.54,0.582,41495,0.001,50.46,4.58526036363636,4.58998931818182,-0.00103027571910089
2020-06-19,2,1.55,0.659,42708,0,50.46,4.69687979545455,4.65928020454545,0.00806982822634504
2020-06-20,50,1.63,0.62,35173,0.001,50.46,4.69687979545455,4.67269670454546,0.00517540350640909
2020-06-21,13,1.6,0.698,35946,0.001,50.46,4.69687979545455,4.52551706818182,0.037865889066589
2020-06-22,18,1.63,0.737,66525,0.001,50.46,4.69571204545455,4.42119086363636,0.0620921354190062
2020-06-23,29,1.68,0.62,24972,0.001,52.31,4.68930568181818,4.42119086363636,0.0606431222834154
2020-06-24,37,1.74,0.62,47603,0.001,52.31,4.62731813636364,4.42119086363636,0.0466225682366801
2020-06-25,37,1.79,0.465,51917,0.001,52.31,4.49549063636364,4.33222947727273,0.0376852518887544
2020-06-26,6,1.85,0.465,49498,0.001,52.31,4.53490179545455,4.55264704545455,-0.00389778733620854
2020-06-27,85,1.99,0.427,54222,0.001,52.31,4.53490179545455,4.64729318181818,-0.0241842685551559
2020-06-28,78,2.05,0.582,43114,0.001,52.31,4.53490179545455,4.58526036363636,-0.0109827063652021
2020-06-29,70,2.03,0.543,36520,0.002,52.31,4.48849261363636,4.69687979545455,-0.0443671524274159
2020-06-30,86,2.01,0.698,40287,0.002,52.31,4.61254727272727,4.69687979545455,-0.0179550097937117
2020-07-01,81,1.98,0.931,49941,0.002,68.98,4.60885913636364,4.69687979545455,-0.0187402409523216
